RecSupervisionLevel,ScaleID,Age,Gender,Ethnicity,Language,LegalStatus,CustodyStatus,MaritalStatus,AssessmentType,class
4,8,23,1,1,0,5,5,4,1,3
4,7,23,1,1,0,5,0,4,1,3
1,18,50,1,1,0,5,0,3,1,1
1,7,56,1,5,0,2,4,0,1,1
1,8,53,1,4,0,5,0,4,1,1
1,8,20,1,5,0,5,0,4,1,1
1,8,30,0,1,0,2,4,4,1,2
1,18,59,1,1,0,5,0,0,1,2
2,18,45,1,4,0,5,2,0,1,3
3,8,39,1,1,0,5,0,4,1,3
1,7,27,0,1,0,5,0,4,1,1
2,18,59,1,1,0,4,4,4,1,3
1,7,34,1,5,0,5,2,4,0,1
1,7,21,1,4,0,5,0,4,1,2
1,7,67,1,4,0,4,4,6,1,1
1,18,21,1,6,0,5,0,4,1,1
1,18,41,1,5,0,4,4,0,1,1
3,8,34,1,1,0,4,4,4,1,3
1,18,32,0,1,0,5,0,4,1,1
3,7,19,1,1,0,5,0,4,1,3
1,8,27,0,4,0,4,4,4,1,1
1,18,51,1,4,0,4,4,4,1,2
1,18,36,0,4,0,4,4,1,1,1
1,18,32,1,1,0,2,4,4,1,2
1,18,46,1,4,0,5,0,4,1,1
1,18,55,0,5,0,2,4,4,1,2
1,8,53,1,5,0,5,0,4,1,1
3,8,28,0,1,0,5,0,4,1,3
4,7,25,1,1,0,5,0,4,1,3
1,8,46,1,4,0,5,0,1,1,1
1,18,23,1,4,0,4,4,4,1,1
2,18,52,1,1,0,5,2,4,0,2
3,8,20,0,1,0,4,4,4,1,3
3,18,27,1,4,0,4,4,4,1,2
1,7,28,0,4,0,5,2,4,1,2
2,7,21,1,1,0,5,0,4,1,2
4,7,40,1,1,0,5,0,4,1,3
2,18,51,1,8,0,5,0,1,1,3
4,8,20,1,1,0,5,0,4,1,3
1,7,57,0,5,0,5,0,4,1,1
1,18,31,0,1,0,4,4,4,1,3
1,7,29,1,4,0,0,4,4,1,1
2,18,46,1,4,0,5,0,4,1,3
2,8,26,0,1,0,4,4,4,1,2
1,18,52,0,4,0,5,0,4,1,1
1,18,49,1,4,0,5,2,1,1,1
4,8,53,1,1,0,4,4,4,1,3
1,8,30,0,5,0,5,2,1,1,1
1,7,68,1,4,0,5,0,4,1,1
1,8,33,1,5,0,4,4,2,1,1
1,8,26,0,1,0,5,0,4,1,2
4,7,18,0,4,0,5,0,4,1,3
3,8,29,1,4,0,5,0,4,1,3
3,8,55,1,1,0,5,0,1,0,3
4,8,20,1,1,0,5,0,4,1,3
4,7,21,0,1,0,4,4,4,1,3
2,7,40,1,1,0,5,0,1,1,1
1,8,25,1,1,0,5,0,4,1,1
3,7,26,1,1,0,5,0,4,1,2
4,7,20,1,1,0,5,0,4,1,3
3,7,19,1,1,0,5,2,4,1,3
4,8,32,1,1,0,5,0,4,1,3
4,8,23,0,1,0,5,0,4,0,3
1,18,44,1,1,0,5,0,4,1,3
4,8,18,1,1,0,5,0,4,1,3
1,7,24,1,5,0,5,0,4,1,1
1,8,60,1,4,0,5,0,4,1,1
4,7,25,1,4,0,5,0,4,1,3
1,8,38,0,4,0,4,4,1,1,1
4,8,24,1,1,0,5,2,4,0,3
1,8,28,0,4,0,4,4,4,1,1
4,8,23,0,4,0,4,4,4,1,3
3,8,25,1,5,0,4,4,4,1,3
1,18,28,0,1,0,4,4,4,1,1
1,7,35,1,1,0,4,4,4,1,1
3,7,22,0,1,0,4,4,4,1,2
3,8,24,1,1,0,5,0,4,0,3
1,7,57,1,5,1,5,2,4,1,1
4,18,24,0,1,0,5,2,4,1,3
3,18,50,0,4,0,4,4,4,1,3
1,7,37,0,1,0,4,4,1,1,1
1,18,25,1,5,0,5,0,4,1,1
4,7,19,1,4,0,5,2,4,1,3
4,8,19,1,1,0,5,0,4,1,3
3,18,19,1,5,0,4,4,4,1,1
1,7,53,1,4,0,5,0,4,1,1
2,7,25,1,4,0,5,2,1,0,1
3,7,20,1,1,0,4,4,4,1,3
4,18,39,1,1,0,5,0,4,1,3
4,8,23,1,4,0,5,2,4,1,3
1,18,52,1,4,0,5,0,4,1,1
4,8,26,1,1,0,5,0,4,1,3
2,18,60,1,1,0,5,0,4,1,1
1,18,34,1,1,0,2,4,4,1,2
3,8,35,1,1,0,5,0,4,0,3
2,8,44,1,1,0,5,0,4,0,2
4,18,24,1,1,0,4,4,4,1,2
1,7,44,1,5,0,5,2,1,1,1
2,8,30,1,4,0,5,0,4,1,2
4,8,23,1,4,0,5,0,4,1,3
3,8,35,0,4,0,5,0,4,0,3
3,8,27,1,1,0,4,4,4,1,3
4,8,19,1,8,0,5,0,4,1,3
1,8,66,1,1,0,4,4,1,1,1
3,18,41,1,4,0,4,4,0,1,3
4,8,22,1,1,0,5,0,4,1,3
3,8,19,0,4,0,5,0,4,1,3
2,7,27,1,1,0,5,0,4,1,2
1,8,36,1,1,0,5,0,4,1,1
4,8,19,1,4,0,5,0,4,1,3
4,8,21,1,1,0,5,0,4,1,3
1,18,45,1,5,0,4,4,1,1,2
3,8,29,1,1,0,5,2,4,1,3
1,7,24,1,1,0,4,4,4,1,1
3,8,23,1,1,0,5,0,4,1,3
3,18,30,0,4,0,5,0,4,1,3
2,7,23,1,4,0,4,4,4,1,2
1,7,32,0,1,0,5,0,4,1,1
4,8,30,1,1,0,5,0,4,1,3
1,8,33,0,4,0,5,0,2,1,1
2,18,34,1,4,0,5,0,1,0,2
2,18,23,1,1,0,5,0,4,0,1
1,7,24,0,1,0,5,0,4,1,1
3,7,19,1,1,0,5,0,4,1,2
1,8,24,0,4,0,5,0,4,1,1
1,8,53,1,4,0,5,0,0,1,1
1,7,20,0,1,0,5,2,4,1,2
3,8,43,1,1,0,4,4,4,1,3
4,18,34,0,1,0,5,2,4,0,3
1,8,23,1,4,0,4,4,4,1,1
4,8,18,1,1,0,5,2,4,1,3
4,7,18,1,4,0,4,4,4,1,3
1,7,57,1,1,0,5,0,4,1,1
4,8,28,1,1,0,5,0,4,1,3
1,7,34,1,1,0,5,0,0,1,1
3,8,23,1,1,0,5,0,4,1,3
1,7,55,1,4,0,5,0,1,1,1
4,8,32,1,3,0,5,2,4,1,3
1,18,52,1,4,0,4,4,4,1,3
3,18,26,1,1,0,4,4,4,1,3
1,18,29,1,4,0,5,0,4,1,1
3,18,38,1,4,0,2,4,4,1,3
1,7,34,0,4,0,4,4,4,1,1
3,7,23,1,1,0,5,0,4,1,3
3,18,33,1,1,0,4,4,4,1,3
1,18,57,1,4,0,5,0,4,0,3
1,7,37,1,4,0,5,2,4,0,1
4,18,33,1,1,0,5,0,1,0,3
4,8,29,1,5,0,5,0,4,1,3
3,8,39,1,1,0,5,0,4,0,3
1,18,31,1,4,0,4,4,4,1,1
4,18,38,0,1,0,5,2,4,1,3
3,18,19,0,1,0,5,0,4,1,1
3,7,20,1,1,0,5,2,4,0,3
1,7,32,1,4,0,5,0,1,1,1
4,8,20,1,1,0,5,0,4,1,3
3,7,21,1,1,0,5,2,4,1,3
2,18,33,1,1,0,5,0,4,1,2
3,18,22,1,1,0,4,4,4,1,1
3,8,26,1,1,0,4,4,4,0,3
4,8,18,1,1,0,4,4,4,1,3
1,18,54,0,4,0,4,4,0,1,1
3,8,26,1,1,0,5,0,4,1,3
1,8,33,1,8,0,5,0,1,1,1
1,8,19,0,1,0,5,0,4,1,1
1,7,25,1,4,0,5,0,4,1,1
2,18,34,1,5,0,4,4,4,1,3
3,8,33,0,1,0,5,0,4,1,3
2,7,19,1,1,0,5,2,4,1,2
3,8,29,1,1,0,4,4,4,1,3
1,8,49,1,4,0,5,0,4,1,1
3,8,22,1,5,0,4,4,4,1,3
3,8,23,1,1,0,4,4,4,1,3
4,8,20,1,5,0,4,4,4,1,3
3,7,22,1,1,0,5,0,4,1,3
4,8,23,1,1,0,5,0,4,0,3
3,8,33,1,1,0,5,0,4,1,3
1,7,63,1,4,0,4,4,0,1,1
4,18,53,1,1,0,4,4,4,1,3
2,8,23,0,4,0,5,0,4,1,2
3,18,22,1,1,0,4,4,4,1,2
4,8,21,1,1,0,5,0,4,1,3
1,18,51,0,4,0,5,2,4,0,1
1,18,34,1,1,0,5,0,4,1,3
1,18,52,1,4,0,5,0,4,1,1
4,7,19,1,1,0,5,0,4,1,3
4,8,19,1,1,0,5,0,4,1,3
3,18,30,1,4,0,5,0,4,1,3
1,18,32,0,1,0,5,0,2,1,1
1,8,24,1,1,0,5,2,4,1,1
1,18,42,1,4,0,5,0,1,1,1
4,8,29,1,5,0,5,0,4,1,3
1,18,41,1,4,0,4,4,4,1,3
1,7,28,1,4,0,4,4,1,1,1
2,7,49,0,4,0,5,2,4,1,1
3,18,69,1,1,0,4,4,4,1,3
1,18,41,1,8,0,2,4,0,1,2
3,8,44,0,4,0,5,0,4,1,3
3,7,32,1,1,0,5,0,0,1,2
1,7,26,1,5,1,5,0,5,1,1
1,8,40,1,4,0,5,0,2,1,1
1,8,74,1,4,0,5,4,1,1,1
2,18,27,1,5,0,4,4,1,1,3
1,8,55,1,1,0,5,0,4,1,1
4,7,27,1,1,0,4,4,4,1,3
1,7,37,1,8,0,4,4,1,1,1
1,8,41,1,1,0,5,0,4,1,1
1,8,32,1,1,0,4,4,2,1,1
1,18,27,1,4,0,5,0,4,1,2
3,7,25,1,4,0,4,4,4,1,3
1,18,30,0,1,0,4,4,4,1,1
1,8,35,1,1,0,5,0,4,1,2
1,8,25,1,1,0,5,0,2,1,1
3,8,59,1,1,0,5,2,6,1,3
1,8,44,1,4,0,2,4,4,1,1
2,7,24,1,5,0,5,0,4,1,2
1,18,34,1,1,0,4,4,4,1,2
1,7,27,1,1,0,4,4,4,1,1
1,7,31,1,1,0,5,0,4,1,1
4,7,28,1,4,0,5,0,4,1,3
3,18,31,1,1,0,5,2,4,0,3
2,18,68,1,1,0,5,2,1,1,3
3,7,26,1,1,0,5,0,4,1,3
1,7,34,1,4,0,5,0,4,1,1
4,7,19,1,5,0,4,4,4,1,3
2,18,27,1,4,0,4,4,4,1,1
1,7,39,1,1,0,5,2,4,1,1
2,18,38,1,4,0,5,0,4,1,1
1,8,46,0,8,0,5,0,4,1,1
3,18,40,1,1,0,5,0,4,1,3
3,8,34,0,1,0,4,4,4,1,3
1,7,22,1,1,0,5,2,4,0,2
1,18,34,1,4,0,5,0,1,1,1
3,18,36,0,1,0,5,2,4,1,1
4,7,23,1,4,0,5,2,4,1,3
1,7,45,1,4,0,4,4,1,1,1
2,18,36,1,1,0,5,0,2,1,3
2,7,29,1,5,0,4,4,4,1,2
4,18,51,1,5,0,5,0,3,0,3
4,8,24,1,5,0,4,4,4,1,3
4,7,32,1,1,0,5,0,4,0,3
1,7,28,1,1,0,5,0,4,1,1
3,7,26,1,1,0,4,2,4,1,3
3,18,38,1,1,0,4,4,4,1,3
1,18,24,1,4,0,5,0,3,1,1
3,8,22,1,1,0,4,4,4,1,3
2,7,34,0,5,0,4,4,4,1,1
2,8,37,0,4,0,4,4,1,1,2
3,8,24,1,1,0,5,0,4,1,3
1,8,25,0,4,0,5,0,4,1,2
3,8,33,1,1,0,5,0,4,1,3
3,18,37,0,4,0,5,0,4,1,2
4,8,31,0,1,0,5,0,4,1,3
3,7,41,1,1,0,5,0,2,1,2
1,8,31,1,1,0,5,0,4,1,1
1,7,36,1,5,0,2,4,1,1,1
1,18,40,1,5,0,4,4,1,1,1
1,7,45,1,1,0,2,4,1,1,1
1,8,28,1,1,0,5,0,4,1,1
3,8,20,1,4,0,4,4,4,1,3
4,8,24,1,1,0,4,4,4,1,3
3,8,32,1,5,0,4,4,4,1,3
1,18,30,1,4,0,5,0,4,1,1
1,7,54,1,4,0,5,0,1,1,1
3,8,31,1,1,0,5,0,4,0,3
2,7,24,1,4,0,5,0,4,1,1
3,7,26,1,1,0,5,0,4,0,3
4,8,30,0,1,0,5,0,4,1,3
1,8,67,1,4,0,2,4,0,1,1
1,7,38,0,4,0,4,4,2,1,1
3,18,49,1,1,0,5,0,4,1,3
3,8,20,1,4,0,5,0,4,1,3
4,7,21,1,1,0,5,0,4,1,3
1,8,30,0,1,0,5,0,4,1,2
1,18,54,0,4,0,5,0,4,1,1
1,18,49,1,4,0,4,4,0,1,1
1,7,26,1,5,0,5,0,4,1,2
4,7,19,1,5,0,5,0,4,1,3
3,8,32,1,4,0,4,4,4,1,3
3,8,32,0,4,0,5,0,4,1,3
4,8,25,1,5,0,5,0,4,1,3
3,18,35,1,4,0,4,4,4,1,3
3,8,28,1,1,0,5,0,4,0,3
1,7,24,1,5,0,4,4,4,1,1
2,18,33,1,1,0,5,0,3,0,2
1,18,37,1,1,0,4,4,4,1,2
3,8,62,1,1,0,5,2,2,1,3
4,8,29,1,1,0,5,2,4,1,3
2,18,31,1,1,0,4,4,4,1,2
3,8,56,1,1,0,5,2,2,1,3
4,7,18,1,1,0,5,0,4,1,3
2,8,22,1,1,0,2,4,4,1,2
3,8,35,0,1,0,5,0,3,1,3
3,8,23,0,1,0,4,4,4,1,3
1,18,35,1,4,0,2,0,2,0,1
3,8,39,1,5,0,4,4,4,1,3
3,8,50,1,1,0,5,0,4,1,3
1,18,26,1,4,0,4,4,4,1,1
3,7,20,1,5,0,5,0,4,1,3
3,18,26,1,1,0,4,4,4,1,2
1,7,40,1,5,0,5,0,1,1,1
1,8,37,1,4,0,5,0,0,1,1
3,8,33,1,1,0,4,4,4,1,3
4,8,21,1,1,0,5,0,4,0,3
1,7,53,0,4,0,5,0,3,1,1
2,18,55,1,4,0,5,0,4,0,3
3,8,33,1,1,0,5,0,4,1,3
2,18,25,1,1,0,5,2,1,0,2
2,7,21,0,1,0,4,4,4,1,2
1,7,40,1,4,0,2,4,4,1,1
1,8,52,1,5,0,2,4,2,1,1
1,18,23,0,4,0,5,0,4,1,1
1,7,35,1,4,0,5,0,4,1,1
3,8,29,1,4,0,5,2,4,1,3
2,18,33,1,1,0,5,0,0,1,2
1,18,55,1,1,0,5,0,4,1,3
3,8,25,1,1,0,5,0,4,1,3
1,7,28,0,1,0,4,4,4,1,1
4,8,26,1,1,0,5,2,4,0,3
3,8,65,0,1,0,5,0,4,1,3
4,7,53,1,1,0,4,4,4,1,3
1,7,39,1,4,0,5,0,4,1,1
4,8,20,1,4,0,5,0,4,1,3
4,8,25,1,1,0,5,0,4,0,3
1,8,38,1,4,0,5,0,4,1,1
2,18,39,1,1,0,5,2,4,1,3
3,8,27,1,1,0,5,0,4,1,3
3,7,49,1,4,0,2,4,4,1,1
1,8,41,1,4,0,4,4,0,1,1
3,8,38,1,1,0,4,4,4,1,3
1,8,38,1,5,0,5,0,5,1,1
3,18,29,1,1,0,4,4,4,1,1
4,18,32,1,1,0,5,0,3,0,3
4,7,22,1,4,0,5,0,4,1,3
1,7,51,1,4,0,5,0,1,1,1
3,8,29,1,1,0,5,0,4,1,3
3,7,22,1,1,0,5,0,4,1,3
3,8,26,1,1,0,5,0,4,1,3
4,8,25,1,1,0,5,0,4,1,3
1,8,55,1,1,0,4,4,4,1,2
1,18,25,0,1,0,4,4,4,1,1
3,8,50,1,4,0,4,4,4,1,3
4,8,34,1,1,0,5,0,4,1,3
3,18,49,1,1,0,5,2,4,0,3
4,8,19,1,4,0,5,0,4,1,3
1,18,44,1,5,0,2,4,4,1,1
3,8,22,1,4,0,5,0,4,1,3
1,18,24,1,5,0,4,4,4,1,1
4,8,18,1,1,0,5,0,4,1,3
1,18,29,1,4,0,4,4,4,1,1
1,7,22,1,1,0,4,4,4,0,2
3,8,33,1,1,0,5,0,1,1,3
3,7,21,0,1,0,4,4,4,1,2
3,8,55,1,1,0,4,4,0,1,3
3,8,30,1,5,0,5,0,4,1,3
1,8,25,0,5,0,4,4,1,1,1
4,8,20,1,4,0,4,4,4,1,3
2,18,33,1,3,0,5,0,4,1,3
3,18,33,0,4,0,5,2,4,1,3
4,7,33,1,4,0,5,0,1,1,3
3,8,25,1,1,0,5,0,4,1,3
4,8,20,1,1,0,5,0,4,1,3
4,7,24,1,1,0,5,0,4,1,3
3,8,20,0,4,0,5,2,4,0,3
3,8,25,0,1,0,5,0,4,0,3
1,8,39,1,1,0,4,4,4,1,1
1,18,39,0,4,0,4,4,1,1,1
1,18,46,1,4,0,4,0,4,1,1
4,7,25,0,4,0,5,0,0,1,3
2,7,28,1,5,0,4,4,4,1,1
3,8,21,1,1,0,5,0,4,1,3
3,8,20,1,1,0,5,0,4,1,3
1,18,32,0,1,0,4,4,2,1,1
1,18,29,1,4,0,4,4,4,1,1
3,8,27,0,1,0,5,0,4,1,3
3,8,35,1,1,0,4,4,4,1,3
2,8,22,1,5,0,4,4,4,1,2
4,8,19,1,5,0,5,0,4,1,3
4,8,23,1,1,0,5,0,4,1,3
2,8,30,1,8,0,5,0,4,1,2
1,7,29,1,4,0,4,4,4,1,1
3,8,29,1,1,0,4,4,4,1,3
1,18,57,1,4,0,5,0,0,1,1
1,7,51,1,4,0,4,4,4,1,1
3,18,52,1,5,0,5,0,6,1,3
4,8,27,1,1,0,5,0,4,0,3
3,7,28,0,1,0,4,4,4,1,2
4,7,20,1,1,0,5,0,4,1,3
4,7,22,1,4,0,5,0,4,1,3
3,8,24,0,1,0,2,4,4,1,3
1,7,33,1,1,0,5,0,1,1,1
3,7,22,1,1,0,5,0,4,1,3
2,8,29,1,5,0,4,4,4,1,2
2,18,25,1,5,0,4,4,4,1,1
2,7,28,1,1,0,4,4,4,1,2
1,8,53,1,5,0,4,4,0,1,1
4,8,31,1,1,0,5,0,4,1,3
2,18,27,1,5,0,4,4,4,1,3
3,8,53,1,1,0,5,2,4,1,3
3,18,32,1,1,0,5,0,4,1,3
3,7,24,1,1,0,5,0,4,1,2
4,7,26,1,1,0,5,0,3,0,3
1,7,33,1,1,0,2,4,4,1,1
1,18,50,1,4,0,5,2,4,1,2
2,18,24,1,1,0,5,0,4,1,1
2,18,27,1,1,0,4,4,4,1,3
1,18,33,1,4,0,4,4,4,1,2
3,18,32,0,4,0,4,4,4,1,3
3,8,24,1,1,0,5,0,4,0,3
1,18,33,0,4,0,2,4,1,1,1
3,18,23,1,1,0,5,0,4,1,3
2,18,21,1,1,0,0,4,4,1,2
3,18,55,1,4,0,4,4,4,1,3
1,7,60,1,4,0,4,4,2,1,1
1,8,22,0,1,0,2,4,4,1,1
1,8,21,1,1,0,5,0,4,1,1
1,8,58,1,4,0,5,0,0,1,1
1,7,23,1,1,0,2,4,4,1,1
4,8,27,1,1,0,5,0,4,1,3
1,18,26,1,1,0,5,0,4,1,1
3,18,36,1,1,0,5,0,4,1,3
1,18,64,1,4,0,5,0,0,1,1
4,7,20,1,1,0,4,4,4,1,3
4,8,18,1,1,0,5,0,4,1,3
2,8,36,1,4,0,4,4,4,1,2
1,7,24,0,5,0,5,2,4,1,1
1,7,47,1,5,0,2,4,0,1,1
1,18,57,1,4,0,5,0,4,1,3
4,8,28,1,1,0,5,0,4,1,3
4,7,23,1,1,0,5,0,4,1,3
1,8,60,1,1,0,4,4,2,1,1
3,8,24,1,1,0,5,0,4,1,3
3,7,20,1,1,0,5,0,4,1,2
4,18,19,0,5,0,5,0,4,1,1
1,7,23,1,1,0,5,0,4,1,1
1,18,21,1,5,0,5,0,4,1,1
1,7,66,1,4,0,2,4,2,1,1
4,7,17,1,1,0,5,0,4,1,3
3,8,35,1,4,0,4,4,4,1,3
1,7,56,1,4,0,5,0,4,1,1
3,8,24,1,4,0,5,2,4,1,3
4,8,19,0,1,0,5,0,4,1,3
1,8,40,1,4,0,4,4,4,1,1
2,18,48,1,1,0,5,0,1,1,3
4,7,24,1,1,0,5,0,4,1,3
3,8,24,1,4,0,4,4,4,1,3
2,8,31,1,1,0,5,0,0,1,2
3,8,22,0,4,0,5,2,4,1,3
3,8,31,1,1,0,5,0,5,0,3
2,7,26,1,1,0,4,4,4,1,2
4,8,24,1,1,0,5,0,4,0,3
3,18,38,1,1,0,4,4,4,1,3
1,8,37,1,1,0,5,0,3,1,1
3,18,23,1,1,0,4,4,4,1,1
1,18,48,1,1,0,4,4,2,1,2
2,8,37,1,1,0,5,2,0,1,2
3,7,31,1,1,0,5,0,4,1,2
3,8,45,0,5,0,4,4,2,1,3
2,7,19,1,1,0,5,0,4,1,2
1,8,31,0,1,0,4,4,4,1,1
1,18,36,1,1,0,4,4,4,1,1
1,8,35,0,1,0,5,2,4,0,2
3,7,21,1,8,0,5,0,4,1,2
2,7,33,1,4,0,4,4,4,1,1
1,8,57,1,4,0,5,0,4,1,1
3,8,30,1,4,0,4,4,4,1,3
1,8,47,0,4,0,5,0,4,1,1
4,7,20,1,1,0,4,4,4,1,3
1,18,57,1,1,0,4,4,0,1,1
4,8,19,1,4,0,4,4,4,1,3
4,8,25,1,1,0,5,0,4,0,3
1,7,37,1,1,0,5,0,4,1,1
2,7,63,1,1,0,5,0,2,1,1
1,7,56,1,4,0,5,2,4,0,1
2,7,49,1,1,0,5,0,2,1,2
4,7,30,1,1,0,5,0,4,1,3
2,18,53,1,4,0,5,2,0,1,2
3,7,59,1,4,0,5,0,0,0,1
1,7,48,1,1,0,5,0,1,1,1
4,7,27,1,4,0,5,0,0,1,3
3,8,33,1,1,0,5,0,4,1,3
1,7,22,1,1,0,5,0,4,1,1
3,8,19,1,1,0,4,4,4,1,3
1,7,53,1,4,0,5,0,4,1,1
1,8,61,1,4,0,4,4,1,1,1
2,18,36,1,5,0,4,4,4,1,3
3,7,21,1,1,0,5,2,4,1,2
2,7,23,1,1,0,2,4,4,1,1
2,7,24,1,5,0,4,4,4,1,1
4,7,19,1,4,0,5,0,4,1,3
1,8,33,1,5,0,5,0,0,0,2
4,18,24,0,6,0,5,2,2,1,3
2,7,35,1,1,0,5,0,3,1,2
3,8,22,1,8,0,5,0,4,1,3
4,8,21,0,1,0,5,2,4,1,3
1,8,47,1,4,0,5,2,4,1,1
1,18,23,1,5,0,5,0,4,1,1
3,18,37,0,1,0,5,0,4,0,3
1,7,36,0,4,0,4,4,1,0,1
3,8,25,0,1,0,4,4,4,1,3
1,18,33,0,5,0,4,4,4,1,1
4,7,20,1,1,0,5,0,4,1,3
1,7,55,1,5,0,4,4,4,1,1
4,18,27,0,4,0,5,0,4,1,3
2,8,35,1,1,0,5,0,1,1,2
3,8,36,0,1,0,5,0,4,1,3
3,7,20,1,1,0,4,4,4,1,2
3,8,24,0,1,0,4,4,4,1,3
2,7,39,1,4,0,4,4,0,1,2
4,8,19,1,1,0,5,2,4,1,3
2,18,32,1,1,0,5,0,4,1,2
1,18,39,1,4,0,4,4,4,1,3
3,8,25,1,1,0,5,0,4,1,3
3,8,21,0,1,0,0,4,4,1,3
1,7,49,1,4,0,4,4,4,1,1
1,18,40,1,4,0,4,4,4,1,1
3,8,41,1,1,0,2,2,2,1,3
1,18,32,1,4,0,4,4,4,1,1
1,7,27,0,4,0,5,0,4,1,1
2,7,29,1,5,0,4,4,4,1,1
1,8,53,1,1,0,4,4,1,1,1
4,7,19,1,1,0,5,2,4,1,3
2,18,35,1,1,0,5,0,4,1,1
3,8,24,1,1,0,5,0,4,0,3
4,18,27,1,1,0,5,0,4,1,3
4,7,37,1,1,0,5,0,4,1,3
1,8,22,1,1,0,5,0,4,1,2
3,8,47,1,1,0,4,4,4,1,3
1,8,33,1,4,0,5,0,4,1,2
2,18,48,0,1,0,4,4,4,1,3
3,18,35,0,1,0,5,0,4,1,3
2,8,30,1,1,0,4,4,4,1,2
1,8,36,0,8,0,5,0,1,1,1
1,18,74,0,5,0,2,4,0,1,1
1,18,24,1,5,0,2,4,4,1,1
1,18,44,1,8,0,4,4,4,1,1
1,18,35,1,5,0,4,4,4,1,2
1,8,29,1,1,0,4,4,4,1,1
1,18,64,1,4,0,5,2,4,1,1
4,8,27,1,5,0,5,0,4,0,3
3,18,35,0,4,0,2,4,4,1,3
1,8,41,1,1,0,5,0,4,1,1
4,8,19,1,5,0,5,2,4,1,3
1,7,30,0,4,0,5,2,1,1,1
4,8,20,0,1,0,4,4,4,1,3
1,8,50,1,4,0,4,4,4,1,1
3,8,34,1,1,0,4,4,4,1,3
3,8,59,1,1,0,4,4,4,1,3
1,18,27,0,5,0,4,4,4,1,1
1,18,32,1,1,0,5,0,1,1,1
2,18,23,1,5,0,5,0,4,1,1
1,7,20,1,5,0,5,4,4,1,2
1,7,37,1,8,0,5,2,4,1,1
3,8,29,1,5,0,4,4,4,1,3
3,8,22,1,4,0,4,4,4,1,3
4,18,32,1,1,0,5,0,4,1,2
2,7,51,1,5,0,5,0,4,1,2
3,8,25,1,1,0,5,0,4,1,3
3,8,25,1,4,0,4,4,4,1,3
3,18,33,1,1,0,4,4,4,1,3
4,18,25,1,1,0,4,4,4,1,1
3,8,34,1,1,0,5,0,1,1,3
4,18,22,0,1,0,0,4,4,1,3
4,8,41,1,1,0,5,0,4,1,3
3,18,38,1,1,0,5,0,1,1,3
1,8,53,1,4,0,4,4,0,1,1
1,7,60,1,4,0,5,0,3,1,1
3,8,32,0,4,0,5,0,4,1,3
3,18,49,1,1,0,5,2,4,1,3
1,8,45,1,5,0,2,4,0,1,1
3,8,40,1,1,0,5,0,4,0,3
3,8,21,1,1,0,5,0,4,1,3
1,18,30,1,1,0,5,0,4,1,1
1,7,42,1,4,0,4,4,4,1,1
4,8,46,1,1,0,5,0,4,1,3
3,8,23,1,1,0,5,0,4,1,3
1,18,39,1,3,0,5,0,1,1,1
4,8,19,0,1,0,5,0,4,1,3
1,8,32,1,1,0,4,4,4,1,1
4,8,22,1,1,0,5,2,4,1,3
1,18,42,0,1,0,5,0,1,1,1
4,7,32,1,1,0,5,0,4,1,3
4,7,23,1,1,0,5,0,4,0,3
3,7,38,1,1,0,4,4,4,1,3
1,8,39,1,5,0,5,0,1,1,1
1,18,26,1,5,0,2,4,4,1,1
4,8,28,1,1,0,5,0,4,0,3
1,7,54,0,4,0,4,4,4,1,1
1,7,57,1,4,0,4,4,0,1,1
3,18,25,1,4,0,5,2,4,1,3
3,8,32,0,4,0,5,2,4,1,3
1,7,23,1,1,0,5,0,4,1,1
1,18,26,1,4,0,4,4,4,1,1
1,7,23,1,4,0,5,0,4,1,1
4,7,24,1,1,0,5,2,4,1,3
1,18,22,1,1,0,5,0,4,1,1
2,18,31,1,1,0,5,0,4,0,3
3,7,20,1,4,0,5,2,4,0,3
3,7,19,1,1,0,4,4,4,1,3
1,18,34,1,5,0,2,4,1,1,1
1,7,53,1,1,0,5,0,4,1,1
3,18,23,0,4,0,4,4,4,1,1
3,18,28,1,1,0,5,0,4,0,3
2,7,30,1,1,0,4,4,4,1,2
2,8,21,0,1,0,5,0,4,1,2
1,8,27,1,1,0,4,4,4,1,1
3,18,20,0,5,0,4,4,4,1,1
1,7,36,0,4,0,4,4,1,1,1
3,8,33,1,1,0,5,2,4,1,3
4,8,25,1,1,0,4,4,1,1,3
3,8,42,1,4,0,5,0,4,1,3
3,8,47,1,4,0,5,0,4,1,3
3,8,28,1,5,0,4,4,4,1,3
2,8,27,1,6,0,4,4,4,1,2
1,18,38,1,4,0,4,4,4,1,1
1,18,35,1,4,0,2,4,4,1,2
1,18,28,1,4,0,4,4,4,1,1
4,8,23,0,1,0,5,0,4,1,3
4,7,24,1,1,0,5,2,4,1,3
2,7,33,1,8,0,2,4,4,1,2
4,7,20,1,1,0,5,0,4,1,3
3,18,62,1,1,0,5,0,4,1,3
1,8,24,1,4,0,5,0,4,1,1
4,7,20,1,1,0,5,0,4,1,3
3,18,39,1,4,0,5,0,1,1,3
1,8,44,1,1,0,4,4,4,1,1
1,18,30,1,4,0,5,0,1,1,2
1,18,32,1,5,0,4,4,1,1,1
1,7,56,1,5,0,5,0,0,1,1
4,8,31,1,1,0,5,2,0,0,3
2,18,45,1,5,0,0,4,4,1,3
4,7,19,1,4,0,4,4,4,1,3
3,7,22,1,1,0,5,0,4,1,3
